order_id,customer_id,product_id,order_date,quantity,total_amount,payment_method,order_status
906155,11517,50851,2021-02-01 00:00:00,8,776,Bank Transfer,Returned
906156,12871,50369,2021-09-16 00:00:00,6,1308,Credit Card,Returned
906157,12414,50368,2022-04-21 00:00:00,6,2538,Credit Card,Returned
906158,11396,50574,2023-04-05 00:00:00,4,428,Bank Transfer,Cancelled
906159,10915,50094,2023-08-30 00:00:00,8,1624,Bank Transfer,Cancelled
906160,11854,50469,2023-07-09 00:00:00,10,3220,Bank Transfer,Pending
906161,10475,50984,2021-02-02 00:00:00,8,3896,PayPal,Returned
906162,11447,50853,2023-06-18 00:00:00,9,2475,Bank Transfer,Returned
906163,11380,50026,2022-01-23 00:00:00,6,1116,PayPal,Pending
906164,11484,50435,2023-03-09 00:00:00,2,566,Credit Card,Returned
906165,12075,50121,2022-04-01 00:00:00,4,124,Credit Card,Delivered
906166,12990,50050,2021-08-12 00:00:00,4,500,PayPal,Delivered
906167,12850,50883,2021-08-05 00:00:00,8,3720,PayPal,Pending
906168,10801,50764,2021-06-05 00:00:00,5,275,PayPal,Returned
906169,12908,50036,2023-02-28 00:00:00,4,1140,Credit Card,Pending
906170,11247,50410,2021-02-05 00:00:00,8,3576,Credit Card,Pending
906171,10864,50289,2022-09-28 00:00:00,3,1329,Bank Transfer,Pending
906172,12738,50379,2021-01-09 00:00:00,2,266,Bank Transfer,Returned
906173,11172,50100,2023-11-30 00:00:00,4,1004,Credit Card,Pending
906174,10739,50324,2021-06-28 00:00:00,1,255,Bank Transfer,Returned
906175,11375,50329,2023-08-17 00:00:00,1,428,Bank Transfer,Delivered
906176,12463,50648,2022-05-16 00:00:00,5,280,PayPal,Pending
906177,10982,50706,2022-01-08 00:00:00,1,42,Credit Card,Pending
906178,12477,50221,2023-12-28 00:00:00,4,604,PayPal,Returned
906179,12089,50791,2023-08-28 00:00:00,8,3984,Credit Card,Delivered
906180,12953,50838,2022-05-30 00:00:00,8,200,Credit Card,Returned
906181,11012,50567,2021-12-30 00:00:00,2,462,PayPal,Cancelled
906182,12751,50939,2023-02-16 00:00:00,3,1167,Credit Card,Returned
906183,12127,50996,2023-02-13 00:00:00,3,957,PayPal,Delivered
906184,10717,50110,2021-11-25 00:00:00,1,102,PayPal,Delivered
906185,11808,50149,2023-03-05 00:00:00,3,264,Credit Card,Pending
906186,12592,50406,2023-08-20 00:00:00,8,2648,Credit Card,Returned
906187,11474,50777,2022-01-05 00:00:00,6,1158,PayPal,Returned
906188,12522,50674,2022-08-20 00:00:00,5,1570,Bank Transfer,Cancelled
906189,11166,50699,2022-07-25 00:00:00,10,4140,Bank Transfer,Delivered
906190,12342,50410,2023-11-28 00:00:00,9,4023,Credit Card,Returned
906191,10610,50129,2022-01-12 00:00:00,7,1393,Credit Card,Cancelled
906192,12184,50484,2021-04-10 00:00:00,6,1650,Bank Transfer,Returned
906193,12532,50108,2023-03-27 00:00:00,5,275,Credit Card,Delivered
906194,11813,50389,2021-04-28 00:00:00,5,750,Credit Card,Pending
906195,11336,50425,2022-02-25 00:00:00,10,4720,Bank Transfer,Returned
906196,12862,50447,2022-06-25 00:00:00,9,1701,Credit Card,Delivered
906197,10555,50918,2023-07-19 00:00:00,10,1290,Bank Transfer,Delivered
906198,11656,50068,2022-11-30 00:00:00,6,1428,Bank Transfer,Delivered
906199,11756,50944,2021-04-23 00:00:00,4,436,Bank Transfer,Cancelled
906200,10046,50066,2022-01-08 00:00:00,4,292,Credit Card,Cancelled
906201,11260,50656,2021-10-26 00:00:00,4,680,PayPal,Pending
906202,11072,50976,2023-11-09 00:00:00,6,1626,PayPal,Returned
906203,12246,50565,2023-02-15 00:00:00,1,443,PayPal,Cancelled
906204,12132,50640,2022-11-02 00:00:00,9,837,Credit Card,Cancelled
906205,10543,50504,2021-01-11 00:00:00,2,652,Credit Card,Cancelled
906206,11452,50504,2021-01-08 00:00:00,2,652,Credit Card,Returned
906207,12119,50982,2022-04-06 00:00:00,5,1515,Credit Card,Pending
906208,12568,50321,2021-09-12 00:00:00,4,1880,PayPal,Pending
906209,11993,50719,2022-08-09 00:00:00,3,204,Bank Transfer,Pending
906210,12946,50832,2021-12-28 00:00:00,5,1340,Credit Card,Returned
906211,10913,50728,2023-09-30 00:00:00,7,476,Credit Card,Returned
906212,11069,50580,2023-02-27 00:00:00,10,4970,Credit Card,Pending
906213,12341,50447,2021-07-28 00:00:00,2,378,Bank Transfer,Delivered
906214,12986,50574,2021-09-24 00:00:00,6,642,PayPal,Returned
906215,10812,50210,2022-10-18 00:00:00,4,292,Credit Card,Returned
906216,11489,50849,2023-09-24 00:00:00,2,70,PayPal,Pending
906217,11909,50839,2022-07-08 00:00:00,1,204,Credit Card,Pending
906218,11574,50370,2023-01-06 00:00:00,8,2296,PayPal,Delivered
906219,10867,50941,2022-02-25 00:00:00,5,600,Credit Card,Delivered
906220,12428,50564,2021-11-04 00:00:00,10,1110,PayPal,Cancelled
906221,11767,50628,2021-05-17 00:00:00,2,98,Credit Card,Cancelled
906222,12310,50893,2021-07-14 00:00:00,8,1800,Credit Card,Pending
906223,10580,50458,2023-11-15 00:00:00,3,1089,PayPal,Cancelled
906224,12405,50895,2022-08-29 00:00:00,7,322,PayPal,Returned
906225,11443,50577,2023-10-11 00:00:00,2,602,Bank Transfer,Delivered
906226,10698,50642,2023-05-12 00:00:00,7,1792,Bank Transfer,Cancelled
906227,11977,50689,2021-08-09 00:00:00,4,940,Bank Transfer,Cancelled
906228,12491,50790,2021-10-24 00:00:00,10,3930,Bank Transfer,Pending
906229,10726,50992,2023-10-08 00:00:00,1,494,PayPal,Delivered
906230,10286,50925,2021-12-09 00:00:00,5,455,Bank Transfer,Delivered
906231,11892,50163,2022-08-16 00:00:00,4,1624,Credit Card,Cancelled
906232,10570,50977,2023-06-11 00:00:00,8,1576,PayPal,Returned
906233,12888,50332,2021-03-18 00:00:00,1,490,Credit Card,Returned
906234,11965,50664,2022-12-08 00:00:00,2,284,Bank Transfer,Returned
906235,11514,50350,2023-12-02 00:00:00,5,1360,Bank Transfer,Returned
906236,10498,50748,2023-01-27 00:00:00,10,3420,Bank Transfer,Returned
906237,11918,50670,2022-08-13 00:00:00,10,860,PayPal,Cancelled
906238,10705,50468,2022-01-23 00:00:00,2,662,Credit Card,Returned
906239,11357,50426,2023-07-16 00:00:00,1,452,Credit Card,Cancelled
906240,10562,50327,2022-09-29 00:00:00,6,258,PayPal,Pending
906241,11999,50106,2021-05-21 00:00:00,10,1720,Bank Transfer,Cancelled
906242,10032,50818,2023-11-17 00:00:00,4,956,Bank Transfer,Returned
906243,10043,50255,2022-03-24 00:00:00,5,800,PayPal,Cancelled
906244,11917,50358,2021-10-20 00:00:00,3,639,Credit Card,Returned
906245,11375,50967,2022-12-16 00:00:00,10,630,Credit Card,Pending
906246,11846,50444,2022-04-02 00:00:00,6,1326,Credit Card,Returned
906247,10559,50113,2023-06-11 00:00:00,4,724,Credit Card,Delivered
906248,12318,50030,2023-04-19 00:00:00,6,48,Bank Transfer,Pending
906249,11437,50524,2022-10-16 00:00:00,5,780,Bank Transfer,Cancelled
906250,10943,50689,2022-10-26 00:00:00,2,470,PayPal,Cancelled
906251,11599,50991,2023-02-04 00:00:00,4,1204,PayPal,Returned
906252,11371,50850,2023-12-27 00:00:00,2,506,PayPal,Delivered
906253,11929,50046,2021-06-25 00:00:00,5,750,Bank Transfer,Pending
906254,11637,50171,2022-05-25 00:00:00,3,1107,Bank Transfer,Cancelled
906255,12085,50130,2022-12-06 00:00:00,6,1308,Bank Transfer,Returned
906256,10092,50757,2022-08-25 00:00:00,5,1945,PayPal,Delivered
906257,11844,50353,2023-04-18 00:00:00,2,580,Bank Transfer,Cancelled
906258,10185,50203,2023-09-29 00:00:00,10,820,Credit Card,Returned
906259,10728,50226,2021-02-20 00:00:00,8,2704,Bank Transfer,Returned
906260,11052,50080,2022-11-17 00:00:00,6,1044,Credit Card,Delivered
906261,11572,50310,2021-09-23 00:00:00,9,189,Credit Card,Cancelled
906262,12420,50035,2022-08-29 00:00:00,3,888,Credit Card,Returned
906263,10832,50564,2023-12-12 00:00:00,4,444,Bank Transfer,Cancelled
906264,10345,50161,2022-08-08 00:00:00,8,3344,PayPal,Delivered
906265,11443,50981,2021-12-05 00:00:00,7,504,Credit Card,Delivered
906266,11220,50596,2022-01-09 00:00:00,8,1776,Credit Card,Cancelled
906267,12126,50840,2022-08-03 00:00:00,9,3375,Bank Transfer,Delivered
906268,10167,50435,2022-06-01 00:00:00,8,2264,Bank Transfer,Returned
906269,10264,50538,2021-05-01 00:00:00,8,2400,Credit Card,Cancelled
906270,11496,50225,2023-04-17 00:00:00,6,870,PayPal,Returned
906271,11232,50446,2022-07-24 00:00:00,2,278,Bank Transfer,Cancelled
906272,12772,50317,2021-02-12 00:00:00,7,161,Credit Card,Pending
906273,11287,50666,2021-03-13 00:00:00,4,696,PayPal,Returned
906274,11530,50805,2021-04-01 00:00:00,3,381,Bank Transfer,Returned
906275,11809,50414,2022-05-06 00:00:00,4,816,PayPal,Cancelled
906276,12560,50095,2023-01-19 00:00:00,4,876,Credit Card,Cancelled
906277,11878,50225,2023-09-25 00:00:00,3,435,PayPal,Returned
906278,11750,50779,2022-01-18 00:00:00,9,126,Credit Card,Delivered
906279,11910,50949,2023-03-16 00:00:00,3,1005,Bank Transfer,Returned
906280,12624,50553,2021-06-19 00:00:00,2,524,Credit Card,Pending
906281,12770,50645,2023-07-07 00:00:00,1,76,Credit Card,Delivered
906282,11336,50066,2021-05-31 00:00:00,1,73,Bank Transfer,Delivered
906283,11198,50397,2022-03-07 00:00:00,5,2185,Credit Card,Cancelled
906284,12479,50959,2022-03-27 00:00:00,5,2310,PayPal,Cancelled
906285,10768,50210,2022-10-05 00:00:00,9,657,Bank Transfer,Returned
906286,12511,50474,2023-02-19 00:00:00,4,492,PayPal,Returned
906287,10101,50665,2021-01-23 00:00:00,5,415,Bank Transfer,Cancelled
906288,11733,50684,2022-01-02 00:00:00,6,1914,Credit Card,Returned
906289,11920,50910,2022-10-13 00:00:00,10,3340,PayPal,Delivered
906290,12292,50837,2023-03-31 00:00:00,7,3430,Bank Transfer,Returned
906291,11372,50571,2021-08-27 00:00:00,9,1980,PayPal,Delivered
906292,10105,50696,2022-03-10 00:00:00,6,1908,Bank Transfer,Cancelled
906293,10694,50490,2022-12-05 00:00:00,1,455,Bank Transfer,Returned
906294,11691,50180,2023-07-31 00:00:00,8,2632,PayPal,Delivered
906295,11311,50834,2022-06-25 00:00:00,2,242,PayPal,Pending
906296,11071,50836,2022-09-25 00:00:00,9,2916,PayPal,Pending
906297,11067,50524,2021-07-17 00:00:00,7,1092,PayPal,Pending
906298,10818,50459,2022-04-27 00:00:00,7,1050,Bank Transfer,Delivered
906299,12269,50068,2023-05-19 00:00:00,10,2380,PayPal,Returned
906300,11537,50939,2022-06-07 00:00:00,10,3890,PayPal,Pending
906301,12192,50329,2022-10-13 00:00:00,5,2140,PayPal,Cancelled
906302,10890,50202,2023-08-17 00:00:00,8,1880,PayPal,Cancelled
906303,11878,50475,2022-03-13 00:00:00,10,1660,PayPal,Cancelled
906304,11874,50518,2023-05-07 00:00:00,1,209,PayPal,Pending
906305,10790,50015,2021-11-10 00:00:00,3,780,Credit Card,Pending
906306,10553,50042,2021-01-19 00:00:00,9,4095,Credit Card,Returned
906307,10844,50543,2023-03-29 00:00:00,1,145,Bank Transfer,Delivered
906308,10659,50982,2021-05-02 00:00:00,8,2424,PayPal,Cancelled
906309,12885,50693,2021-03-13 00:00:00,6,1158,PayPal,Returned
906310,11019,50774,2023-12-15 00:00:00,10,4220,Bank Transfer,Delivered
906311,11954,50289,2022-04-05 00:00:00,5,2215,PayPal,Pending
906312,11191,50925,2021-06-18 00:00:00,6,546,PayPal,Delivered
906313,10751,50533,2022-08-05 00:00:00,5,1475,PayPal,Cancelled
906314,12297,50892,2022-09-21 00:00:00,9,1971,Credit Card,Delivered
906315,10775,50694,2021-01-26 00:00:00,2,702,PayPal,Delivered
906316,12812,50696,2022-12-22 00:00:00,10,3180,Credit Card,Pending
906317,11381,50244,2023-10-31 00:00:00,6,576,PayPal,Pending
906318,10692,50862,2021-05-01 00:00:00,4,1512,PayPal,Returned
906319,12868,50661,2021-05-06 00:00:00,3,741,Bank Transfer,Pending
906320,10719,50768,2022-07-03 00:00:00,5,2480,Bank Transfer,Pending
906321,10234,50612,2023-12-29 00:00:00,2,994,PayPal,Cancelled
906322,12072,50567,2021-10-24 00:00:00,3,693,PayPal,Cancelled
906323,11405,50698,2022-11-17 00:00:00,7,2905,PayPal,Delivered
906324,11006,50832,2023-08-31 00:00:00,1,268,Credit Card,Cancelled
906325,11370,50598,2023-12-05 00:00:00,2,772,PayPal,Returned
906326,11402,50174,2022-09-27 00:00:00,3,759,Bank Transfer,Returned
906327,12570,50980,2022-01-17 00:00:00,10,1190,Credit Card,Delivered
906328,12065,50534,2023-11-17 00:00:00,7,3381,PayPal,Returned
906329,12293,50509,2022-12-06 00:00:00,4,84,Credit Card,Returned
906330,12766,50244,2022-05-12 00:00:00,8,768,Credit Card,Pending
906331,12818,50060,2023-05-02 00:00:00,8,1688,Credit Card,Delivered
906332,10717,50104,2022-12-08 00:00:00,1,419,Credit Card,Returned
906333,11563,50651,2023-12-09 00:00:00,5,590,PayPal,Delivered
906334,11712,50303,2021-05-01 00:00:00,1,122,Bank Transfer,Returned
906335,11226,50671,2022-09-18 00:00:00,7,637,Credit Card,Cancelled
906336,11272,50744,2022-06-10 00:00:00,4,380,Bank Transfer,Delivered
906337,12166,50077,2023-12-03 00:00:00,8,2784,Credit Card,Cancelled
906338,10009,50018,2023-01-22 00:00:00,8,1400,Bank Transfer,Delivered
906339,10598,50534,2021-04-06 00:00:00,9,4347,Credit Card,Cancelled
906340,10023,50184,2021-01-27 00:00:00,6,276,Credit Card,Pending
906341,11991,50657,2023-04-16 00:00:00,7,2646,PayPal,Cancelled
906342,12288,50550,2022-05-02 00:00:00,7,2513,PayPal,Returned
906343,11609,50281,2021-08-28 00:00:00,5,295,Credit Card,Pending
906344,12075,50288,2021-03-08 00:00:00,7,1316,Bank Transfer,Cancelled
906345,11105,50655,2021-08-19 00:00:00,9,2502,PayPal,Pending
906346,12247,50525,2021-12-17 00:00:00,4,1788,PayPal,Pending
906347,12823,50698,2023-01-31 00:00:00,2,830,PayPal,Returned
906348,10092,50474,2023-05-13 00:00:00,8,984,PayPal,Cancelled
906349,10851,50946,2021-12-23 00:00:00,7,1841,Credit Card,Pending
906350,11983,50267,2023-12-02 00:00:00,6,1182,Bank Transfer,Returned
906351,11108,50781,2023-10-27 00:00:00,7,560,PayPal,Delivered
906352,10300,50609,2021-11-25 00:00:00,3,237,PayPal,Delivered
906353,12344,50946,2023-06-30 00:00:00,6,1578,Bank Transfer,Pending
906354,12695,50357,2021-12-04 00:00:00,10,2830,PayPal,Pending
906355,11478,50806,2023-12-29 00:00:00,7,1036,Bank Transfer,Pending
906356,11305,50001,2023-06-01 00:00:00,7,2604,Credit Card,Returned
906357,11001,50807,2022-06-23 00:00:00,5,1305,PayPal,Returned
906358,11083,50027,2023-01-07 00:00:00,3,933,Bank Transfer,Cancelled
906359,12957,50548,2022-03-19 00:00:00,2,472,PayPal,Delivered
906360,12919,50160,2023-07-13 00:00:00,7,2849,Credit Card,Pending
906361,11366,50937,2023-07-09 00:00:00,4,852,Bank Transfer,Pending
906362,12801,50399,2021-02-20 00:00:00,2,172,Bank Transfer,Returned
906363,12390,50543,2021-05-29 00:00:00,8,1160,Bank Transfer,Returned
906364,12110,50127,2022-01-03 00:00:00,2,836,PayPal,Cancelled
906365,10776,50774,2022-08-03 00:00:00,6,2532,Bank Transfer,Delivered
906366,12673,50857,2022-10-18 00:00:00,4,1156,Bank Transfer,Pending
906367,11453,50948,2021-03-17 00:00:00,9,2835,Bank Transfer,Returned
906368,11682,50210,2021-08-15 00:00:00,5,365,Credit Card,Delivered
906369,11752,50150,2023-08-17 00:00:00,4,844,Bank Transfer,Cancelled
906370,12304,50031,2022-08-15 00:00:00,8,2840,Bank Transfer,Delivered
906371,12876,50612,2021-01-24 00:00:00,3,1491,Bank Transfer,Pending
906372,11852,50841,2021-01-28 00:00:00,9,4059,Credit Card,Returned
906373,11898,50302,2021-05-01 00:00:00,8,3160,Bank Transfer,Pending
906374,11730,50963,2023-05-03 00:00:00,8,3904,PayPal,Delivered
906375,11328,50865,2022-09-16 00:00:00,10,3310,Bank Transfer,Returned
906376,10615,50731,2023-06-09 00:00:00,5,75,PayPal,Cancelled
906377,10245,50765,2021-01-31 00:00:00,1,390,Credit Card,Cancelled
906378,10757,50683,2023-05-20 00:00:00,10,4680,Credit Card,Returned
906379,10824,50257,2021-02-19 00:00:00,9,1116,Bank Transfer,Cancelled
906380,12828,50940,2022-12-27 00:00:00,2,242,Bank Transfer,Cancelled
906381,12780,50057,2022-01-24 00:00:00,1,259,Credit Card,Returned
906382,11847,50009,2023-08-02 00:00:00,6,222,Credit Card,Pending
906383,11436,50005,2023-10-12 00:00:00,1,46,Credit Card,Delivered
906384,12926,50847,2022-04-20 00:00:00,10,620,PayPal,Pending
906385,11241,50114,2023-01-26 00:00:00,10,3840,PayPal,Delivered
906386,10516,50777,2022-08-26 00:00:00,10,1930,Bank Transfer,Delivered
906387,10474,50685,2023-07-15 00:00:00,7,2303,PayPal,Returned
906388,10036,50732,2023-10-27 00:00:00,7,707,Credit Card,Cancelled
906389,11411,50205,2023-03-04 00:00:00,1,34,Bank Transfer,Cancelled
906390,11793,50024,2022-02-16 00:00:00,10,2250,PayPal,Delivered
906391,11735,50493,2022-10-24 00:00:00,5,1730,Bank Transfer,Delivered
906392,10830,50970,2021-07-10 00:00:00,3,1326,PayPal,Returned
906393,11093,50682,2023-02-25 00:00:00,2,346,Bank Transfer,Delivered
906394,12414,50406,2022-08-08 00:00:00,5,1655,Credit Card,Pending
906395,11186,50103,2023-08-17 00:00:00,5,1215,Credit Card,Delivered
906396,11763,50060,2022-05-15 00:00:00,2,422,Credit Card,Pending
906397,10945,50086,2022-08-03 00:00:00,6,1788,PayPal,Returned
906398,11512,50767,2023-03-27 00:00:00,7,910,Bank Transfer,Delivered
906399,10431,50677,2023-12-23 00:00:00,1,102,Bank Transfer,Cancelled
906400,12023,50372,2023-02-19 00:00:00,3,1107,Bank Transfer,Returned
906401,10859,50679,2023-08-01 00:00:00,4,24,PayPal,Delivered
906402,10230,50596,2021-09-22 00:00:00,2,444,Credit Card,Delivered
906403,12418,50970,2021-01-07 00:00:00,10,4420,Credit Card,Pending
906404,10178,50202,2022-11-26 00:00:00,5,1175,Bank Transfer,Delivered
906405,11434,50602,2023-09-19 00:00:00,4,1592,Bank Transfer,Pending
906406,12616,50089,2023-07-07 00:00:00,2,272,PayPal,Pending
906407,11614,50437,2023-01-18 00:00:00,1,408,Bank Transfer,Cancelled
906408,12841,50120,2021-05-26 00:00:00,8,3224,Bank Transfer,Cancelled
906409,11764,50156,2021-08-29 00:00:00,2,934,PayPal,Cancelled
906410,12948,50973,2023-05-07 00:00:00,4,1100,Bank Transfer,Returned
906411,11775,50399,2021-10-14 00:00:00,10,860,Credit Card,Cancelled
906412,10975,50700,2023-08-10 00:00:00,5,660,PayPal,Pending
906413,10082,50188,2021-01-26 00:00:00,2,914,Credit Card,Delivered
906414,10846,50774,2022-03-28 00:00:00,10,4220,Bank Transfer,Pending
906415,12810,50052,2021-04-16 00:00:00,9,981,Bank Transfer,Cancelled
906416,11217,50652,2021-08-28 00:00:00,2,486,PayPal,Delivered
906417,10618,50531,2021-11-28 00:00:00,6,1080,PayPal,Pending
906418,12264,50480,2023-07-01 00:00:00,7,1281,PayPal,Delivered
906419,12338,50587,2023-12-02 00:00:00,6,264,PayPal,Pending
906420,10445,50230,2022-10-07 00:00:00,4,188,Bank Transfer,Delivered
906421,10923,50481,2021-02-04 00:00:00,1,386,Bank Transfer,Delivered
906422,12600,50130,2023-05-26 00:00:00,2,436,Credit Card,Cancelled
906423,10193,50055,2022-01-19 00:00:00,10,3530,Credit Card,Returned
906424,11663,50271,2023-03-22 00:00:00,10,2810,PayPal,Cancelled
906425,10289,50960,2023-01-18 00:00:00,6,234,Bank Transfer,Delivered
906426,12631,50100,2023-08-17 00:00:00,8,2008,PayPal,Delivered
906427,11168,50069,2023-11-23 00:00:00,3,15,PayPal,Cancelled
906428,11431,50911,2021-04-05 00:00:00,7,3010,PayPal,Pending
906429,11835,50299,2023-10-17 00:00:00,9,2934,PayPal,Delivered
906430,12905,50970,2021-07-24 00:00:00,4,1768,PayPal,Pending
906431,11971,50529,2023-04-14 00:00:00,7,2527,Bank Transfer,Cancelled
906432,12829,50354,2021-01-30 00:00:00,7,2436,Credit Card,Returned
906433,10896,50628,2021-09-23 00:00:00,10,490,PayPal,Returned
906434,10920,50152,2021-01-23 00:00:00,9,1440,Bank Transfer,Delivered
906435,12612,50330,2022-09-01 00:00:00,3,1299,PayPal,Pending
906436,12035,50116,2021-02-08 00:00:00,1,84,Bank Transfer,Cancelled
906437,11553,50542,2021-06-22 00:00:00,8,2704,Credit Card,Delivered
906438,11701,50323,2023-01-30 00:00:00,4,1000,Credit Card,Returned
906439,12061,50563,2022-02-18 00:00:00,2,742,Bank Transfer,Returned
906440,11726,50572,2022-11-23 00:00:00,5,365,PayPal,Pending
906441,12388,50229,2022-09-07 00:00:00,4,900,Credit Card,Delivered
906442,12913,50771,2021-07-28 00:00:00,1,73,PayPal,Pending
906443,11898,50360,2021-01-22 00:00:00,7,2373,PayPal,Pending
906444,11800,50005,2021-01-05 00:00:00,4,184,Bank Transfer,Delivered
906445,10312,50028,2022-10-13 00:00:00,8,112,PayPal,Cancelled
906446,12781,50766,2021-08-02 00:00:00,9,1926,Bank Transfer,Returned
906447,11128,50364,2023-07-09 00:00:00,8,2200,Bank Transfer,Delivered
906448,10339,50462,2023-06-26 00:00:00,1,467,Bank Transfer,Returned
906449,12348,50231,2022-11-03 00:00:00,8,3496,Credit Card,Cancelled
906450,10359,50395,2022-10-29 00:00:00,5,110,PayPal,Returned
906451,12217,50968,2023-03-11 00:00:00,1,469,Bank Transfer,Returned
906452,11173,50869,2021-11-13 00:00:00,9,873,Bank Transfer,Pending
906453,12809,50712,2023-03-04 00:00:00,9,3627,PayPal,Pending
906454,10768,50844,2022-07-30 00:00:00,7,1764,Credit Card,Pending
906455,12090,50271,2021-04-01 00:00:00,7,1967,Bank Transfer,Cancelled
906456,10202,50851,2023-12-02 00:00:00,1,97,Bank Transfer,Pending
906457,11693,50304,2023-01-31 00:00:00,9,1755,Bank Transfer,Returned
906458,10464,50383,2023-02-09 00:00:00,1,319,Bank Transfer,Returned
